,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAcc-mad()-X,fBodyAcc-mad()-Y,fBodyAcc-mad()-Z,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAcc-max()-Z,fBodyAcc-min()-X,fBodyAcc-min()-Y,fBodyAcc-min()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyGyro-mad()-X,fBodyGyro-mad()-Y,fBodyGyro-mad()-Z,fBodyGyro-max()-X,fBodyGyro-max()-Y,fBodyGyro-max()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,subject,Activity
3795,0.27456024,-0.0134388,-0.092863822,-0.9913348,-0.97172217,-0.93145406,-0.99250393,-0.97409829,-0.92168204,-0.93752123,-0.55281278,-0.78000317,0.83614461,0.68245726,0.8351068,-0.013559151,-0.088253541,0.092191036,-0.97354686,-0.9577195,-0.96802866,-0.97345867,-0.96766801,-0.96993032,-0.85841928,-0.91935063,-0.73347858,0.8342419,0.89083893,0.80740383,-0.98908932,-0.97251201,-0.97060292,-0.99238043,-0.97198012,-0.91854919,-0.98858782,-0.97237352,-0.95769344,-0.996147,-0.98029997,-0.8889225,-0.99145866,-0.9880745,-0.99881637,-0.96761108,-0.96584313,-0.96647635,-0.97535989,-0.95349549,-0.97133095,-0.9665552,-0.95929527,-0.96975212,-0.98030426,-0.96997743,-0.97809623,-0.98766773,-0.98746137,-0.97140559,19,0
3796,0.27602141,-0.025567577,-0.12331954,-0.9952568,-0.96822179,-0.98990857,-0.9961303,-0.96745912,-0.98848594,-0.93991248,-0.55734824,-0.82757025,0.84406935,0.6740441,0.8351068,-0.021577569,-0.093485287,0.096211747,-0.98059959,-0.9885425,-0.98551076,-0.98030062,-0.98919003,-0.98643172,-0.871098,-0.95570177,-0.74209639,0.83571837,0.90289732,0.82879763,-0.99366326,-0.97825443,-0.98952375,-0.99605547,-0.96454176,-0.99006958,-0.99433652,-0.97577807,-0.98953908,-0.99809137,-0.96166908,-0.98841709,-0.99720009,-0.99998418,-0.99024977,-0.98249263,-0.98902399,-0.98891922,-0.98023644,-0.98822354,-0.98554841,-0.97989278,-0.98928793,-0.9871126,-0.97592193,-0.98934123,-0.98699052,-0.99579855,-0.99410976,-0.99914891,19,0
3797,0.27755834,-0.028121783,-0.11519059,-0.99532165,-0.97257068,-0.98707596,-0.99657267,-0.97296966,-0.98769865,-0.93991248,-0.56716188,-0.81026913,0.84406935,0.6740441,0.84232975,-0.026798302,-0.078936232,0.087362869,-0.98462963,-0.98921041,-0.98898743,-0.98621215,-0.99227737,-0.99247286,-0.871098,-0.95531549,-0.74209639,0.83571837,0.90289732,0.82641361,-0.99367597,-0.97937732,-0.98690919,-0.99615796,-0.96994259,-0.98731338,-0.99385347,-0.97885446,-0.98588843,-0.9978133,-0.96865384,-0.99148941,-0.99782511,-0.98875261,-0.99329167,-0.98274662,-0.99109012,-0.9865421,-0.98517519,-0.98809415,-0.99088733,-0.98364344,-0.9893931,-0.98954737,-0.98434786,-0.99121331,-0.99363447,-0.99213597,-0.99851323,-0.98935928,19,0
3798,0.27763685,-0.017290955,-0.1089565,-0.99640824,-0.98601316,-0.98766895,-0.99742047,-0.98546121,-0.98869909,-0.94149464,-0.56716188,-0.81026913,0.8479581,0.68271351,0.84232975,-0.028812405,-0.068647337,0.079207894,-0.99337045,-0.9977706,-0.99713342,-0.9937842,-0.99768604,-0.99712466,-0.88274287,-0.95531549,-0.76182828,0.84122971,0.91559719,0.82641361,-0.99571757,-0.98329642,-0.98712607,-0.99669071,-0.98743117,-0.9881241,-0.9957056,-0.98576829,-0.98652436,-0.99731789,-0.98914167,-0.98805192,-0.99928897,-0.99728613,-0.98200205,-0.99236669,-0.99759868,-0.99656577,-0.99361589,-0.9978338,-0.99758183,-0.99299114,-0.99790147,-0.99655306,-0.99272752,-0.99818716,-0.99856296,-0.99469699,-0.99933414,-0.99909447,19,0
3799,0.27897271,-0.014899462,-0.10814522,-0.99603491,-0.99141239,-0.99509436,-0.99666472,-0.99018456,-0.99484539,-0.93781112,-0.57130927,-0.82272329,0.8479581,0.69495045,0.84414781,-0.031412882,-0.071736547,0.079021435,-0.99163913,-0.99604132,-0.99574408,-0.99168361,-0.99627051,-0.99615848,-0.88274287,-0.95493694,-0.75964696,0.83738388,0.91244554,0.82333776,-0.99447148,-0.98894993,-0.99448164,-0.99685715,-0.99236377,-0.99502797,-0.99495049,-0.99111544,-0.9941585,-0.99794671,-0.9960091,-0.99506695,-0.9966149,-0.99536549,-0.99632325,-0.9913322,-0.99585696,-0.99459109,-0.99168599,-0.99611363,-0.99657381,-0.99078733,-0.99597926,-0.99530244,-0.98997476,-0.99749215,-0.99673667,-0.99815853,-0.99848556,-0.99787355,19,0
3800,0.27825882,-0.01319951,-0.10439419,-0.99556385,-0.98278087,-0.98090984,-0.99606316,-0.98330825,-0.98040629,-0.93781112,-0.55089731,-0.80909243,0.84808688,0.69226456,0.84362758,-0.030689064,-0.06416933,0.079055556,-0.9891914,-0.99072756,-0.99241627,-0.98865763,-0.99117754,-0.99330282,-0.87997633,-0.94934184,-0.75371161,0.83738388,0.91244554,0.82333776,-0.99395768,-0.98166761,-0.98666922,-0.99638706,-0.98339186,-0.97810469,-0.99418329,-0.98253063,-0.98692709,-0.9981222,-0.98488465,-0.96682458,-0.99801198,-0.99604967,-0.97688715,-0.98800496,-0.99169033,-0.99027196,-0.98950719,-0.99010634,-0.99394776,-0.98845433,-0.99137555,-0.99230753,-0.9877048,-0.98979657,-0.99527264,-0.99747534,-0.99254526,-0.99715675,19,0
3801,0.2738725,-0.0113705,-0.091627824,-0.99593522,-0.98031869,-0.98131746,-0.99622721,-0.98059218,-0.9801313,-0.93932971,-0.55089731,-0.80909243,0.84808688,0.69226456,0.84362758,-0.023439817,-0.067467593,0.086032997,-0.98912437,-0.98898129,-0.98775538,-0.98909796,-0.98888017,-0.98741519,-0.87997633,-0.94934184,-0.748441,0.83774258,0.91307698,0.82442853,-0.99412588,-0.97945803,-0.98895379,-0.99692162,-0.98093855,-0.9775537,-0.99528425,-0.98002518,-0.98437608,-0.99870687,-0.98194609,-0.97054961,-0.98856676,-0.99411091,-0.99021798,-0.98569282,-0.99107011,-0.9865434,-0.99016492,-0.98775775,-0.98920466,-0.98692768,-0.99028706,-0.98750868,-0.99194903,-0.98679391,-0.99077849,-0.99573396,-0.99457435,-0.99522127,19,0
3802,0.27695479,-0.015632652,-0.10138005,-0.99615175,-0.98103791,-0.97986489,-0.99639966,-0.98032627,-0.97776294,-0.93932971,-0.56245263,-0.81037776,0.84852366,0.68795098,0.8473226,-0.028613042,-0.085798219,0.091649094,-0.98655618,-0.99257835,-0.99003254,-0.98631522,-0.99271353,-0.99038966,-0.88011126,-0.95426384,-0.748441,0.83583014,0.91137734,0.82442853,-0.99433791,-0.9762936,-0.98389844,-0.99715833,-0.98411925,-0.97807289,-0.99570886,-0.98192951,-0.98241342,-0.99779744,-0.98913997,-0.97037955,-0.99692058,-0.98871416,-0.97986475,-0.98564114,-0.99220883,-0.98748058,-0.98681547,-0.99279123,-0.99191397,-0.98508584,-0.99265015,-0.98946684,-0.9849518,-0.99461105,-0.99314898,-0.99686341,-0.98883578,-0.99756722,19,0
3803,0.27921332,-0.020112273,-0.12235484,-0.98784076,-0.97543939,-0.98561106,-0.99283286,-0.97493816,-0.98717683,-0.91576993,-0.56094643,-0.82829461,0.81689815,0.67635791,0.82036021,-0.04356167,-0.086108041,0.082793466,-0.96729502,-0.97246814,-0.96856698,-0.9773212,-0.97924808,-0.97827343,-0.87401842,-0.92188447,-0.74317212,0.77359485,0.88847348,0.78110468,-0.98202896,-0.96865812,-0.98357252,-0.99109325,-0.98028145,-0.9873325,-0.9867695,-0.97614849,-0.98273548,-0.99353854,-0.9896829,-0.99181355,-0.96793482,-0.99073056,-0.9780458,-0.94586692,-0.96929745,-0.96723512,-0.97511205,-0.97476053,-0.97174336,-0.96211074,-0.97444643,-0.9650961,-0.97978483,-0.97892794,-0.98126242,-0.95554051,-0.98945879,-0.98835972,19,0
3804,0.27743154,-0.0048706925,-0.11529352,-0.98536871,-0.92991101,-0.96027666,-0.98935756,-0.93112233,-0.96289641,-0.91576993,-0.51892834,-0.7947689,0.81689815,0.67635791,0.82036021,-0.038956808,-0.073520027,0.067171632,-0.92552411,-0.96260825,-0.95230739,-0.93199606,-0.96746753,-0.95281177,-0.84039791,-0.92188447,-0.72974042,0.77359485,0.88847348,0.78110468,-0.97913816,-0.93846336,-0.96516677,-0.98872552,-0.92898425,-0.95959252,-0.98389691,-0.93136715,-0.96483796,-0.99262972,-0.94735516,-0.96267108,-0.99589137,-0.9823729,-0.97733547,-0.91655403,-0.96167897,-0.95392693,-0.9285461,-0.96337339,-0.95594173,-0.9139791,-0.96938622,-0.95117876,-0.93648523,-0.96331124,-0.96546779,-0.95796268,-0.99492784,-0.97792525,19,0
3805,0.28852594,0.0044581001,-0.12389279,-0.98975219,-0.93873798,-0.95290071,-0.99080832,-0.94018722,-0.95423794,-0.93346526,-0.51892834,-0.7947689,0.84169131,0.68741317,0.82065902,-0.027662486,-0.076127957,0.073950558,-0.9200266,-0.9731207,-0.9588859,-0.91969403,-0.97667259,-0.95901122,-0.84039791,-0.93005384,-0.72974042,0.78698533,0.90762008,0.79560598,-0.98647258,-0.94182085,-0.96598497,-0.99136888,-0.93991244,-0.94857312,-0.99174481,-0.93832349,-0.96275971,-0.99058284,-0.96307038,-0.93360614,-0.97465012,-0.97669503,-0.98263126,-0.92360538,-0.97822421,-0.96551202,-0.92002173,-0.97039225,-0.96038868,-0.91559022,-0.97541813,-0.96206966,-0.90852858,-0.98009223,-0.96859854,-0.99363724,-0.99503503,-0.99188485,19,0
3806,0.28890601,-0.0064138022,-0.13408769,-0.99159318,-0.96092986,-0.98069794,-0.99256291,-0.96493364,-0.98180765,-0.93346526,-0.51903785,-0.83212194,0.84388863,0.68741317,0.82065902,-0.022444128,-0.080650053,0.094043344,-0.9532199,-0.98820838,-0.98001492,-0.9603316,-0.98871439,-0.98123426,-0.84924081,-0.94901329,-0.74466825,0.79325921,0.9078441,0.8115283,-0.99153444,-0.95741294,-0.98353148,-0.99147642,-0.9643543,-0.97953803,-0.99029015,-0.95752709,-0.98154103,-0.99177855,-0.97811358,-0.97468794,-0.99346064,-0.98233161,-0.99357717,-0.93850169,-0.98721367,-0.97433806,-0.95784558,-0.98888208,-0.98408341,-0.94858632,-0.98844904,-0.97839664,-0.95897444,-0.99313904,-0.98979124,-0.93404445,-0.98856849,-0.97019923,19,0
3807,0.27802904,-0.013203043,-0.11814999,-0.98702273,-0.95735342,-0.96712646,-0.98857157,-0.95875854,-0.97225475,-0.93222798,-0.53900623,-0.80081912,0.82798545,0.67177336,0.81549194,-0.024891979,-0.083278849,0.10774443,-0.93948406,-0.9803097,-0.96978474,-0.95324134,-0.9816581,-0.97089195,-0.83299419,-0.94873738,-0.73036569,0.78085296,0.90015972,0.81694584,-0.98413398,-0.95171851,-0.96699189,-0.98832172,-0.96232765,-0.9689563,-0.98559788,-0.95989823,-0.96764499,-0.99193155,-0.97401198,-0.97504462,-0.99354835,-0.96519646,-0.97187962,-0.93493483,-0.98166087,-0.96877389,-0.94119052,-0.97953021,-0.97273446,-0.92917165,-0.97989821,-0.966292,-0.94710603,-0.98648509,-0.98021511,-0.97330306,-0.99407417,-0.99293796,19,0
3808,0.27980051,-0.028727719,-0.12124082,-0.98680388,-0.93882474,-0.94488177,-0.98821284,-0.94075576,-0.94945917,-0.93222798,-0.53900623,-0.80081912,0.82798545,0.66389219,0.79930917,-0.0089390492,-0.074545112,0.10946832,-0.91661245,-0.96671454,-0.95251339,-0.92923413,-0.96653234,-0.95289006,-0.81416584,-0.93919127,-0.70655236,0.78085296,0.90015972,0.80886721,-0.98270141,-0.94003975,-0.96326271,-0.98881552,-0.94097075,-0.93873222,-0.98489406,-0.94154465,-0.9495314,-0.99226321,-0.95279732,-0.93533271,-0.98038203,-0.97112874,-0.99276112,-0.92988929,-0.97375508,-0.95895645,-0.91463348,-0.9630453,-0.95463826,-0.90917606,-0.97056423,-0.95699072,-0.9049769,-0.96930801,-0.95505782,-0.99669514,-0.98847917,-0.98701905,19,0
3809,0.27214587,-0.030293659,-0.095584759,-0.98498582,-0.94112725,-0.92299057,-0.98679515,-0.94143136,-0.92784284,-0.92622504,-0.54044516,-0.75034749,0.82663778,0.66389219,0.79930917,-0.0043177715,-0.037497253,0.10230195,-0.93972819,-0.96240595,-0.95570867,-0.94710454,-0.96191695,-0.95862229,-0.81416584,-0.92587517,-0.70655236,0.81116874,0.90405542,0.80886721,-0.98163912,-0.94485051,-0.93651299,-0.98649495,-0.9418292,-0.92062315,-0.98295351,-0.94501974,-0.9243936,-0.98914927,-0.94916483,-0.93694328,-0.99572897,-0.99660416,-0.98833206,-0.9390179,-0.96876208,-0.95555555,-0.94047364,-0.95904323,-0.95963088,-0.93744768,-0.96606989,-0.95077491,-0.95023281,-0.96508536,-0.9678292,-0.98820524,-0.99153219,-0.9865385,19,0
3810,0.24970359,0.009170528,-0.095067057,-0.96549248,-0.87463449,-0.92165297,-0.96609302,-0.89963808,-0.93832288,-0.9034735,-0.50686382,-0.79562383,0.79632637,0.59419489,0.7541621,0.045333816,0.2791721,-0.2540969,-0.92571841,-0.93966613,-0.91954156,-0.93274805,-0.94105914,-0.91630781,-0.76651196,-0.8776014,-0.81763114,0.84088347,0.90397374,0.68885556,-0.96312491,-0.87664099,-0.93292223,-0.9663356,-0.88046416,-0.92055559,-0.97098687,-0.9106174,-0.92476521,-0.96297686,-0.88412172,-0.91181907,-0.98155724,-0.89408849,-0.96887536,-0.91936675,-0.93808199,-0.94881172,-0.92803446,-0.94099447,-0.91891263,-0.93449515,-0.95418738,-0.93626928,-0.92945307,-0.93635742,-0.9168993,-0.89488431,-0.93360198,-0.99822317,19,0
3811,0.28840555,0.0018782762,-0.091938102,-0.99237459,-0.93240768,-0.97746479,-0.99279961,-0.93631104,-0.97579374,-0.93416624,-0.50686382,-0.79790361,0.84783547,0.68825152,0.84434654,0.016372351,0.14665666,-0.11497772,-0.97252371,-0.94965737,-0.90963938,-0.97211145,-0.94677225,-0.90886881,-0.84541523,-0.89537078,-0.77647949,0.84888368,0.92479126,0.71615707,-0.99182469,-0.94571735,-0.98608396,-0.99250439,-0.92924114,-0.97350968,-0.99175201,-0.94691568,-0.98225254,-0.99192553,-0.93727059,-0.96478601,-0.99526823,-0.93957703,-0.9975434,-0.97782603,-0.9586259,-0.91449995,-0.97154358,-0.94499087,-0.91613368,-0.97415807,-0.96091176,-0.91969697,-0.97053081,-0.94134485,-0.92159086,-0.99800251,-0.9329031,-0.88038466,19,0
3812,0.27540007,-0.015599747,-0.079606843,-0.99382788,-0.9775994,-0.98317573,-0.99437722,-0.9763991,-0.98349181,-0.93908803,-0.56853361,-0.79790361,0.84324407,0.68825152,0.85221812,0.0081147632,0.013291862,0.023528096,-0.97594537,-0.96204747,-0.94170196,-0.97678587,-0.95944201,-0.94259854,-0.84579403,-0.92503507,-0.74589471,0.84888368,0.91089398,0.76917128,-0.99297701,-0.98317431,-0.98325461,-0.99413699,-0.97521217,-0.98355279,-0.99356497,-0.97991063,-0.98456432,-0.99420365,-0.97502421,-0.9808192,-0.98587991,-0.99677168,-0.97606228,-0.97830897,-0.97337969,-0.94891352,-0.97553439,-0.95647897,-0.94457388,-0.9724519,-0.97138508,-0.94587097,-0.97748109,-0.95449572,-0.95110907,-0.99836111,-0.97233301,-0.93495928,19,0
3813,0.27021598,-0.019314192,-0.08462219,-0.99649747,-0.97341019,-0.97505522,-0.99723742,-0.9736875,-0.97356319,-0.94350748,-0.56853361,-0.80099429,0.84324407,0.67232501,0.84702598,-0.022127812,-0.069295835,0.08362952,-0.96388069,-0.98056481,-0.97584104,-0.96197977,-0.97936984,-0.97744837,-0.85948512,-0.94686222,-0.74589471,0.83003292,0.9096104,0.81577365,-0.99530751,-0.97456551,-0.97880076,-0.9970955,-0.97336424,-0.97382126,-0.99559752,-0.97531917,-0.97737337,-0.99796336,-0.98258875,-0.97078236,-0.99217587,-0.99004525,-0.99245094,-0.96683235,-0.98667167,-0.98229145,-0.96348435,-0.97746022,-0.97589623,-0.96422764,-0.98417474,-0.98164475,-0.9581844,-0.97743076,-0.97564504,-0.99455153,-0.99470473,-0.98777051,19,0
3814,0.27389124,-0.026103143,-0.099048969,-0.99619533,-0.93584463,-0.97652878,-0.99684714,-0.94113064,-0.97622308,-0.94222066,-0.55546587,-0.80099429,0.8471595,0.64663434,0.84702598,0.011719461,-0.10504141,0.13099829,-0.86848915,-0.9867985,-0.93722153,-0.89414062,-0.98916047,-0.94817232,-0.69054884,-0.95251383,-0.67666583,0.83003292,0.90190131,0.82760027,-0.99506257,-0.95082384,-0.9800864,-0.99674188,-0.93182297,-0.97528487,-0.99516785,-0.93821501,-0.97605188,-0.99778304,-0.94136436,-0.9747332,-0.99716548,-0.98290555,-0.97925184,-0.84740888,-0.98876721,-0.9439421,-0.87535212,-0.98563959,-0.94064058,-0.86778306,-0.9890597,-0.94508136,-0.88184497,-0.98702691,-0.95070004,-0.84208374,-0.99325599,-0.92484121,19,0
3815,0.26312981,-0.031005997,-0.075103695,-0.99348419,-0.91489065,-0.94908621,-0.99429764,-0.91676323,-0.94358792,-0.94222066,-0.55333511,-0.77371123,0.84065068,0.64663434,0.85008363,0.023198782,-0.099953517,0.1407069,-0.81914501,-0.98291792,-0.9194223,-0.83812917,-0.98377108,-0.92331422,-0.6897435,-0.95477857,-0.67666583,0.76935495,0.90190131,0.8149286,-0.99409067,-0.94740336,-0.96794234,-0.99306744,-0.90555225,-0.94248638,-0.99375636,-0.92724902,-0.95746445,-0.99175043,-0.92562217,-0.92456034,-0.99265627,-0.98855608,-0.98382696,-0.88287857,-0.98740165,-0.95702768,-0.80930613,-0.98053549,-0.91724799,-0.83711409,-0.98483239,-0.93819132,-0.82165532,-0.97937778,-0.93176838,-0.9914899,-0.9961365,-0.99321685,19,0
3816,0.26712572,-0.037957956,-0.089695363,-0.98335899,-0.90608369,-0.91309865,-0.98621749,-0.90390937,-0.91246863,-0.92340583,-0.54724794,-0.77371123,0.82655463,0.63290992,0.80175503,-0.084532738,-0.10178793,0.090017003,-0.82972301,-0.97166373,-0.92860673,-0.84725494,-0.9736322,-0.93330158,-0.6897435,-0.94036624,-0.67709925,0.73576501,0.89056877,0.80026433,-0.98046556,-0.93458629,-0.94404244,-0.98458974,-0.89837932,-0.9036572,-0.97885365,-0.91875796,-0.93030418,-0.99137158,-0.90154338,-0.89361338,-0.99860938,-0.97997531,-0.97587336,-0.79272287,-0.97634096,-0.91925038,-0.84145449,-0.96913977,-0.93837619,-0.84211979,-0.97124069,-0.93596632,-0.80311107,-0.97848825,-0.94123843,-0.74462389,-0.99630923,-0.88259319,19,0
3817,0.27649246,-0.0076733832,-0.095865873,-0.97601903,-0.80880544,-0.87090646,-0.97813838,-0.80656785,-0.86362378,-0.92199229,-0.46408422,-0.76148023,0.82648563,0.63290992,0.79629318,-0.073558518,-0.055012912,0.02619719,-0.86637917,-0.91762615,-0.90294647,-0.86248812,-0.92810032,-0.91698097,-0.79946595,-0.88471264,-0.72354835,0.73576501,0.89056877,0.72827774,-0.96926481,-0.85296919,-0.9376844,-0.97925853,-0.79965503,-0.85101769,-0.96876416,-0.81891103,-0.91298383,-0.9886155,-0.85073941,-0.81717365,-0.98407302,-0.91387895,-0.99677555,-0.88475238,-0.94008134,-0.92875471,-0.86390437,-0.90672339,-0.90435434,-0.8536706,-0.92630821,-0.90266895,-0.87708545,-0.92437878,-0.92889288,-0.98758311,-0.97944948,-0.99351962,19,0
3818,0.26701878,0.019145493,-0.043947961,-0.9768924,-0.82077341,-0.87924821,-0.97858738,-0.81431411,-0.87939873,-0.92199229,-0.46408422,-0.75306601,0.82648563,0.63393674,0.79629318,-0.021509657,-0.057145694,0.062065125,-0.87815169,-0.90658657,-0.88664864,-0.87499902,-0.90971656,-0.89966443,-0.79946595,-0.88471264,-0.6975862,0.76963829,0.88878435,0.72827774,-0.97183699,-0.88539632,-0.93882282,-0.9791773,-0.80405446,-0.86131576,-0.97276363,-0.8397461,-0.90946026,-0.98692786,-0.81419014,-0.86184012,-0.98891671,-0.99666972,-0.99325273,-0.89142807,-0.93752289,-0.91758802,-0.87657406,-0.89215603,-0.88817989,-0.85992144,-0.9222951,-0.8941515,-0.89278795,-0.89964239,-0.89882975,-0.98713062,-0.98767443,-0.9850649,19,0
3819,0.2772757,-0.016645219,-0.096830948,-0.98265093,-0.85644126,-0.86729285,-0.9832103,-0.84771131,-0.84564188,-0.93009102,-0.49350496,-0.75306601,0.83282312,0.64883917,0.8078161,-0.042693248,-0.10437212,0.1184738,-0.87066954,-0.9468676,-0.95190552,-0.85787289,-0.94958129,-0.95817281,-0.80193222,-0.91419142,-0.6975862,0.76963829,0.88878435,0.81363745,-0.98022067,-0.89459059,-0.92874016,-0.98363066,-0.84735236,-0.84906532,-0.97881325,-0.88515105,-0.91870485,-0.98785155,-0.8512873,-0.80173622,-0.99660023,-0.90507634,-0.93313094,-0.92106928,-0.95749968,-0.95798737,-0.8628705,-0.94141487,-0.95419167,-0.9069355,-0.95012398,-0.94964069,-0.81097711,-0.9504079,-0.96756227,-0.97502925,-0.98976068,-0.98995807,19,0
3820,0.28872435,-0.047440608,-0.19052963,-0.98823472,-0.92746409,-0.92151119,-0.98940878,-0.91918928,-0.93174489,-0.93245462,-0.56842726,-0.82127132,0.84322786,0.64883917,0.75205826,-0.038517144,-0.15917067,0.12308299,-0.90340729,-0.92248266,-0.94064927,-0.89784637,-0.92817372,-0.95043517,-0.83355787,-0.94703251,-0.68171571,0.78332018,0.85603195,0.81363745,-0.98370131,-0.93815305,-0.94176898,-0.99060068,-0.92571374,-0.91603695,-0.98628096,-0.92804323,-0.93042478,-0.99404261,-0.94568737,-0.90637764,-0.9795811,-0.99766104,-0.96724422,-0.91397677,-0.94729015,-0.94398536,-0.90210373,-0.91077207,-0.94479421,-0.90286202,-0.93738265,-0.94082224,-0.88826323,-0.92137166,-0.9556876,-0.9957541,-0.96944751,-0.96854803,19,0
3821,0.29803142,-0.062951358,-0.26719667,-0.98158913,-0.91984105,-0.87714512,-0.98463099,-0.91572035,-0.85432389,-0.89852545,-0.56029334,-0.85329822,0.84322786,0.63316181,0.73297478,-0.063541169,-0.12468713,0.11856134,-0.91874489,-0.8733905,-0.91943732,-0.92617216,-0.88151622,-0.93380753,-0.83374754,-0.87858682,-0.68171571,0.75070288,0.85450791,0.75880373,-0.97669675,-0.93356061,-0.94703656,-0.9838992,-0.91719871,-0.85635073,-0.97766402,-0.93341892,-0.92872767,-0.99078912,-0.91898547,-0.80642951,-0.98684705,-0.9722206,-0.99787118,-0.92676975,-0.91380804,-0.92349337,-0.91779396,-0.85449132,-0.92529099,-0.92717322,-0.91314128,-0.92696562,-0.90395207,-0.83634575,-0.93776743,-0.97341788,-0.84777634,-0.90644222,19,0
3822,0.29965062,-0.0042863949,-0.18135848,-0.98144094,-0.77360642,-0.7486514,-0.98440814,-0.73914342,-0.69767955,-0.89852545,-0.47395054,-0.76175605,0.84082458,0.63316181,0.73297478,-0.16005245,0.068552793,-0.026912925,-0.749224,-0.85665959,-0.80089508,-0.7544179,-0.8635291,-0.79852696,-0.74812353,-0.86243303,-0.70603403,0.63495681,0.85450791,0.66547805,-0.97906936,-0.86535746,-0.86226314,-0.98237846,-0.749888,-0.71726699,-0.97912365,-0.84690606,-0.83817741,-0.98766264,-0.7302664,-0.63563536,-0.98699846,-0.94015294,-0.82551416,-0.82444484,-0.9194782,-0.90195631,-0.73765233,-0.82962667,-0.79521155,-0.79383873,-0.90073363,-0.8595208,-0.6938539,-0.81698351,-0.80538212,-0.90257673,-0.94989802,-0.98966247,19,0
3823,0.27613337,0.036186005,-0.018657612,-0.98528957,-0.85179502,-0.9386764,-0.98527751,-0.84187701,-0.93734396,-0.92833519,-0.47395054,-0.74427996,0.84082458,0.66198349,0.83653755,-0.029969913,0.023849411,0.025019023,-0.66265318,-0.87368797,-0.77421962,-0.63882662,-0.88298361,-0.77375472,-0.74155297,-0.86243303,-0.6926187,0.63495681,0.89949888,0.66547805,-0.986805,-0.91778287,-0.95933803,-0.98448799,-0.83402963,-0.93193591,-0.98675419,-0.91137582,-0.95761248,-0.98256543,-0.81833348,-0.90712749,-0.98260752,-0.99081962,-0.95999521,-0.78103256,-0.90454621,-0.8650445,-0.64463921,-0.85857495,-0.77178511,-0.76079162,-0.90265837,-0.83837762,-0.52764414,-0.87845462,-0.76859587,-0.83263638,-0.84238144,-0.87951886,19,0
3824,0.27217334,-0.016179659,-0.072926716,-0.98845884,-0.87601588,-0.85389858,-0.98889768,-0.87685545,-0.82549776,-0.9330001,-0.49537623,-0.74427996,0.84139392,0.66198349,0.81320276,0.096048265,-0.1217074,0.15570524,-0.88011246,-0.9711969,-0.93896006,-0.87683914,-0.97201906,-0.93981235,-0.74155297,-0.95321058,-0.6926187,0.83707466,0.88951726,0.82695829,-0.98868774,-0.89968574,-0.92958269,-0.98819858,-0.87158198,-0.83172184,-0.98799944,-0.89914414,-0.91311281,-0.98856696,-0.89816322,-0.77625451,-0.98923156,-0.87418074,-0.97696841,-0.90084503,-0.98202131,-0.9601369,-0.87704943,-0.96606087,-0.93857512,-0.8982897,-0.97529704,-0.94966454,-0.84556238,-0.96995207,-0.95225036,-0.95062566,-0.99433982,-0.99688912,19,0
3903,0.30859045,-0.0038072035,-0.16874397,-0.14889659,0.1462356,-0.15563669,-0.24770743,0.1973649,-0.11523497,0.45047681,0.13633104,-0.39879362,0.17741315,0.11882482,0.29518659,0.37859552,-0.24477592,-0.1096283,-0.17674795,-0.3517707,-0.17098928,-0.20871764,-0.3896904,-0.23725853,0.0015425043,-0.44505777,-0.1056715,0.19498307,0.57455753,0.017780852,-0.074394233,0.2439623,-0.17162709,-0.18006995,0.016835569,-0.21455545,-0.074175801,0.081867483,-0.12772748,-0.25436809,-0.21740052,-0.41472437,-0.45262505,-0.35111593,-0.88489142,0.015283241,-0.33903274,-0.066414706,-0.23789918,-0.36434781,-0.28407447,-0.059601517,-0.34783105,-0.093514537,-0.2480842,-0.55187958,-0.53377003,-0.75554621,-0.9586923,-0.79366763,19,1
